VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-03750_PSM_58_OQ1MMQZRV8	MSV000079098/clustered/MSV000079098_specs_ms.mgf	33242	206220	4397	Trichovirin_I-3C	6	6.3e-16	1429.89	1430.89	-1	M+H	1	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(CC)C)CC(=O)N)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(CC(C)C)CO)CCC3)(C)C)CC(C)C)(CC)C)CCC2)(C)C)C(C)C)CO)CCC1	4.78
spectra-00749_PSM_0_ZZ1OI67I1N	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate7/1632_007G8_RG8_01_13184.mzXML	1506	2032	2671	Dragonamide_A_Dragonamide_A	6	8.2e-16	653.452	654.452	312.496	M+H	1	C#CCCCCC(C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc1ccccc1)C(=N)O	4.76
spectra-00295_PSM_4_GJGHZAUOYW	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate27/1944_027G4_RG4_01_15241.mzXML	2122	2928	1713	Veraguamide_B_Debromo,_35,35,36,36-tetrahydro	7	8.4e-16	678.457	679.473	414.163	M+H	1	CCCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)O1	4.74
spectra-05954_PSM_8_5ZA2T7VJ76	MSV000079450/ccms_peak/mzXML/P1-H-07_P1-H-7_01_3312.mzXML	269	500	646	Tolaasin_Tolaasin_B	7	9.6e-16	1972.2	987.098	178.503	M+2H	2	CCCCCC(CC(=O)NC(=CC)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(=N)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(=CC)C(=O)NC1C(C)OC(=O)C(CCCCN)NC(=O)C(CCN)NC(=O)C(CCO)NC(=O)C(C(C)C)NC1=O)O	7.48
spectra-04616_PSM_42_JX4M9S2XGY	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1441	2125	1525	Isaridins_Isaridin_C1	7	1.2e-15	669.41	670.413	292.114	M+H	1	CCC(C)C1C(=O)NCCC(=O)OC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N1C	4.72
spectra-01284_PSM_22_AJH7ZID2XB	MSV000079050/raw/Cyanobacteria/EHu-7H_GA5_01_23228.mzXML	654	1728	2979	Brunsvicamide_C_Brunsvicamide_C	7	1.4e-15	876.475	877.492	263.184	M+H	1	CCC(C)C(C(=O)O)NC(=O)NC1CCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2NC=O)N(C)C(=O)C(CC(C)C)NC(=O)C(C(C)C)NC1=O	4.70
spectra-03750_PSM_61_7TYOFE56P3	MSV000079098/clustered/MSV000079098_specs_ms.mgf	33236	206211	4392	Harzianin_HC-15	6	1.4e-15	1427.91	1428.91	-1	M+H	1	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CCC(=O)N)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(CC(C)C)CO)CCC3)(C)C)CC(C)C)(CC)C)CCC2)(C)C)C(CC)C)C)CCC1	4.68
spectra-04616_PSM_41_K1F39UQ0OZ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1729	2531	757	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_10-L-Leucine_analogue	10	1.4e-15	1246.85	624.437	344.574	M+2H	2	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	7.41
spectra-02171_PSM_0_ERW96RYAJT	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate27/1944_027G5_RG5_01_15242.mzXML	1549	2231	1684	Veraguamide_B_Debromo	7	1.5e-15	674.425	675.442	324.734	M+H	1	C#CCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)O1	4.66
spectra-02277_PSM_6_15J6XIHZDV	MSV000079050/ccms_peak/Cyanobacteria/1440_RA7_01_23115.mzXML	1501	2653	376	Carmabin_A_Carmabin_A	6	1.7e-15	703.431	704.444	378.056	M+H	1	C#CCCCCC(C)CC(C)C(=O)N(C)C(Cc1ccccc1)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc1ccc(cc1)OC)C(=N)O	4.64
spectra-11013_PSM_15_QUGGRUC4YF	MSV000079050/ccms_peak/Cyanobacteria/1631_RC5_01_23141.mzXML	945	2079	3239	Carmabin_A_9,9,10,10-Tetrahydro,_9-oxo	6	1.9e-15	721.441	722.443	305.234	M+H	1	CC(CCCCC(=O)C)CC(C)C(=O)N(C)C(Cc1ccccc1)C(=O)NC(C)C(=O)N(C)C(C)C(=O)N(C)C(Cc1ccc(cc1)OC)C(=N)O	4.62
spectra-07936_PSM_8_MG9GZ5HVLV	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_MEA5_64A5_GA5_01_662.mzXML	1675	2655	2397	Enniatins_Enniatin_P2	7	2.2e-15	655.404	656.41	364.546	M+H	1	CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N1C	5.00
spectra-04636_PSM_1_6LAV215ZJ2	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_SEA1_64C1_GC1_01_683.mzXML	1149	1707	4742	XR-586	7	2.3e-15	1879.02	940.523	241.404	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(Cc3c[nH]c4c3cccc4)NC(=O)C)(CC)C)CCC(=O)N)(C)C)C(CC)C)C(O)C)(C)C)CC(C)C)(C)C)CCC2)CCC(=O)N)(C)C)C(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NCC(=O)O)Cc3ccccc3)CCC2)(CC)C)CC(C1)O	8.18
spectra-00987_PSM_18_U7TZI7HXGY	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Dominic_Cz1_64G5_GG5_01_737.mzXML	1605	2724	2915	Enniatins_Enniatin_L	7	2.4e-15	669.42	670.433	378.824	M+H	1	CCC(C)(C1C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)O1)O	4.98
spectra-03378_PSM_0_ZDLVHGG09M	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate9/1650_009A2_RA2_01_13306.mzXML	657	999	1780	Somamide_B_Somamide_B	8	2.7e-15	918.449	919.454	172.053	M+H	1	CCCC(=O)NC(CCC(=N)O)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(Cc2ccc(cc2)O)N(C)C(=O)C(Cc2ccccc2)N2C(CCC(C2=O)NC(=O)C(=CC)NC1=O)O	4.96
spectra-04198_PSM_7_9YW0EOZELD	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1758	2696	4395	Trichovirin_I-7A	6	2.7e-15	1427.91	1428.91	372.848	M+H	1	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(CC)C)CCC(=O)N)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC(CC(C)C)CO)CCC3)(C)C)CC(C)C)(CC)C)CCC2)(C)C)C(C)C)C)CCC1	4.94
spectra-00673_PSM_16_XT7IVGDS1M	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PFA2_GL1D6_GD6_01_892.mzXML	1863	2852	4122	Trichorovin-Ia	6	2.9e-15	1146.74	1147.75	386.807	M+H	1	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CC(=O)N)C(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(C)C)CO)CCC2)(C)C)CC(C)C)CC(C)C)CCC1	4.92
spectra-04429_PSM_0_7PQ0ZQPHKH	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate18/1783_018D9_GD9_01_14271.mzXML	1290	1709	1078	Lyngbyabellin_A_Lyngbyabellin_A	8	3.3e-15	690.172	691.174	259.097	M+H	1	CCC(C)C1c2nc(cs2)C(=O)OC(CCCC(C)(Cl)Cl)C(C)(C)C(=O)OC(c2nc(cs2)C(=O)NCC(=O)N1)C(C)(C)O	5.28
spectra-04616_PSM_47_S1LW9A4IX2	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1695	2487	1578	Isaridins_Isaridin_D	7	3.3e-15	683.426	684.433	338.965	M+H	1	CCC(C)C1C(=O)NCCC(=O)OC(CC(C)C)C(=O)N2CCC(C)C2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N1C	5.26
spectra-02374_PSM_4_KBY6HE0K92	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_BIA1_GL1D7_GD7_01_893.mzXML	1827	3466	4655	Trichokindin-IV	7	3.7e-15	1761.08	881.541	465.709	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)(C)C)CO)C)(C)C)(CC)C)CCC(=O)N)(CC)C)CC(C)C)(C)C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(CC)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	8.11
spectra-06704_PSM_0_73BCNZTVEP	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate19/1804_019A8_RA8_01_14348.mzXML	1356	1803	1724	Aureobasidins_Aureobasidin_J	10	3.9e-15	1114.67	558.335	274.851	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C(=O)O)C(=O)OC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	8.04
spectra-00388_PSM_0_XI3WDWTQ4B	MSV000079050/raw/Cyanobacteria/PAC001_RD2_01_23152.mzXML	2002	3149	1248	Dolastatin_G_Dolastatin_G	9	4.0e-15	1072.7	1073.72	443.767	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(COC)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)OC(CCCC(C(C)C(=O)OC(C)C(C)CC=C(C)C(=CC(=O)N1C)OC)O)C(C)C	5.24
spectra-03082_PSM_2_GZSPT3DCKK	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1904_029B6_RB6_01_15406.mzXML	2184	2807	3055	Kulomoopunalide_2_Kulomoopunalide_2	8	4.0e-15	702.457	703.466	409.25	M+H	1	C#CCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)OC(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)CC)C(=O)O1	5.22
spectra-01898_PSM_5_9I4064TIL8	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1596_005D3_RD3_01_12941.mzXML	2016	2494	61	Majusculamide_D_Majusculamide_D	7	4.7e-15	811.473	812.481	359.827	M+H	1	CCCCC(C)CC(C)C(=O)N(C)C(Cc1ccc(cc1)OC)C(=O)NC(C(C)OC(=O)C)C(=O)N(C)C(C(C)C)C(=O)N1CC(CC1C(=O)N1C(C)C=CC1=O)O	5.20
spectra-06675_PSM_0_USPLJGRJDS	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate71/Sapulpa_Cz5_71D11_RD11_01_801.mzXML	2012	3352	1504	Lagunamide_A_Lagunamide_A	9	4.9e-15	841.52	421.772	449.246	M+2H	2	CCC(C)C1C(=O)N(C)C(C)C(=O)OC(C(C)CC)C(C)C(CC=C(C)C(=O)OC(C(C)CC)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)N1)O	7.96
spectra-05034_PSM_4_AAR7V4HOKB	MSV000079050/ccms_peak/Cyanobacteria/1400_RA2_01_23109.mzXML	1867	3112	2097	Precarriebowmide_S,S-Dioxide	7	6.4e-15	896.472	897.482	435.781	M+H	1	CCCC1C(C)C(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(CCS(=O)(=O)C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)N1	5.93
spectra-00673_PSM_18_376XZP3U7E	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_PFA2_GL1D6_GD6_01_892.mzXML	2303	3378	4633	Trichotoxin_B	8	7.4e-15	1717.05	859.538	453.933	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)(C)C)CC(C)C)(C)C)CCC(=O)N)(C)C)(C)C)(C)C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(C)C)CO)CCC(=O)N)(CC)C)(C)C)CC(C)C)CCC1	7.89
spectra-07357_PSM_0_B2LPWKCXTI	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate28/1966_028E6_GE6_01_15326.mzXML	1179	1661	276	Cortinarin_A_O-De-Me	9	8.3e-15	1175.62	588.818	254.123	M+2H	2	CCC(C)C1C(=O)NC2CSc3c(CC(C(=O)NC(C(C)C)C(=O)NC(CCCN)C(=O)NC(C(C)CC)C(=O)N1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(C(C)O)NC2=O)c1c(cccc1O)[nH]3	8.62
spectra-03745_PSM_0_XQRDLY19H8	MSV000079050/ccms_peak/Cyanobacteria/EHu-3G_RH7_01_23216.mzXML	2249	3435	674	(D-Hiv)2(Leu)4(Thr)7-Cyclosporin_A_8-Glycine,_10-L-leucine_analogue	10	1.0e-14	1232.84	617.426	485.391	M+2H	2	CC=CCC(C)C(C1C(=O)NC(C(C)O)C(=O)NCC(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O	8.55
spectra-06571_PSM_0_H3RA3BDEEG	MSV000078936/ccms_peak/Samples/ISP2-s-EAM-P-07_F-7_P1-F-7_01_13417.mzXML	42	547	352	Cyclomarin_A_Cyclomarin_A	6	1.0e-14	1042.61	1043.62	194.271	M+H	1	CC(=CC(C)C1C(=O)NC(C(c2cn(c3ccccc23)C(C)(C)C2CO2)O)C(=O)N(C)C(CC(C)CO)C(=O)NC(C)C(=O)NC(C(c2ccccc2)OC)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1)C	5.91
spectra-11567_PSM_0_9PGFMQIE4P	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate26/1933_026H7_GH7_01_15149.mzXML	2621	3223	4064	E-Dehydroapratoxin_A	7	1.0e-14	821.476	822.492	474.048	M+H	1	N1(C(=O)[C@@H](N(C(=O)[C@@H](NC(=O)/C(=C/[C@@H]2N=C(SC2)/C(=C/C[C@@H](C[C@H](OC(=O)[C@H]2N(C(=O)[C@@H]1[C@H](CC)C)CCC2)C(C)(C)C)C)/C)/C)Cc1ccc(cc1)OC)C)C)C	5.88
spectra-00989_PSM_11_F4YJ0YIQ84	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_RBC7_GL1B1_GB1_01_862.mzXML	1156	2061	4473	Stilbellin_I;_Samarosporin_I;_Emerimicin	6	1.1e-14	1558.88	780.452	283.686	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)Cc2ccccc2)(C)C)(C)C)(C)C)C(C)C)CC(C)C)(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)NC(Cc3ccccc3)CO)C)CC(C2)O)(CC)C)CCC(=O)N)CC(C1)O	9.24
spectra-04616_PSM_48_1WA14KLR3O	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	1174	1772	1498	Isariins_Isoisariin_B	7	1.1e-14	595.394	596.408	247.089	M+H	1	CCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	5.86
spectra-03746_PSM_1_S7NUDWWV98	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1594_005C2_RC2_01_12924.mzXML	2014	2532	1147	Cocosamide_A_Cocosamide_A	7	1.2e-14	743.426	744.436	364.614	M+H	1	C=CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)O1	5.84
spectra-04062_PSM_0_41LYF0WZ56	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate2/1561_002B10_RB10_01_12616.mzXML	2125	2644	2362	Hantupeptin_A_Hantupeptin_A	7	1.2e-14	736.441	737.438	387.228	M+H	1	C#CCCCC1C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)O1	5.81
spectra-03966_PSM_9_J08C8DPX1X	MSV000078937/raw/Samples/ISP2-s-BuOH-P-03_B-9_P1-B-9_01_14296.mzXML	60	440	2673	Antibiotic_T_987B_Antibiotic_T_987B	7	1.3e-14	717.41	718.405	158.405	M+H	1	CC(C)CC1C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCCCC(=O)O1	5.79
spectra-04198_PSM_11_21E27OCUIZ	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	789	1440	99	Destruxins_5'-Carboxylic_acid	7	1.4e-14	623.353	624.362	208.412	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(C)C(=O)O)C(=O)N2CCCC2C(=O)N1	5.77
spectra-00380_PSM_0_JXSPDS9YUC	MSV000079050/raw/Cyanobacteria/1471_RA10_01_23118.mzXML	829	1937	4457	kahalalide_G	6	1.5e-14	1494.94	748.481	285.692	M+2H	2	N(C(C(=O)NC(C(=O)NC(C(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)NC(C(C)C)C(=O)O)Cc1ccccc1)C(C)C)C(CC)C)C(C)O)C(=O)C(NC(=O)[C@@H](NC(=O)C1N(CCC1)C(=O)C(NC(=O)C(NC(=O)C(C(O)C)NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)C)C(C)C)CCCN)C(C)CC	9.92
spectra-02995_PSM_2_N563YT3LEE	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1648_008G4_GG4_01_13284.mzXML	1666	2169	115	Apramide_A_2'-Demethyl	6	1.9e-14	962.566	963.576	329.961	M+H	1	C#CCCCCCC(=O)N(C)C(C)C(=O)N(C)C(C(C)C)C(=O)N1CCCC1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc1ccc(cc1)OC)C(=O)N(C)Cc1nccs1	5.75
spectra-11512_PSM_17_QE61ZWWYRG	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Sulf3_GL1A1_GA1_01_850.mzXML	815	1414	2668	Destruxins_4',5'-Dihydro,_4'ξ,5'-dihydroxy	7	2.3e-14	611.353	612.355	200.606	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(CO)O)C(=O)N2CCCC2C(=O)N1	5.73
spectra-01467_PSM_0_3MJ9L5L4IP	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate17/A1823_017C5_RC5_01_14142.mzXML	2971	3569	1539	Homophymine_A_7'-Amide	9	2.9e-14	1596.93	799.467	519.952	M+2H	2	CCC(C)CC(C)C(C(C)C(=O)NC(CCCN)C(=O)NC(CCC(=N)O)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C(C)C)OC(=O)C2CCCCN2C(=O)C(CC(=O)O)NC(=O)C(C(C)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CO)NC1=O)O)O)O	9.84
spectra-07690_PSM_0_H94HENGI0B	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Dunn_Cz2_71E11_RE11_01_814.mzXML	2298	3471	3860	Beauvericin_H1	8	3.0e-14	801.4	802.424	465.894	M+H	1	N1(C(=O)[C@H](OC(=O)[C@@H](N(C(=O)[C@H](OC(=O)[C@@H](N(C(=O)[C@H](OC(=O)[C@@H]1Cc1cc(F)ccc1)C(C)C)C)Cc1ccccc1)C(C)C)C)Cc1ccccc1)C(C)C)C	6.06
spectra-03746_PSM_3_KOS3EYQ5GG	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1594_005C2_RC2_01_12924.mzXML	1790	2283	2148	Cotransin_Cotransin	8	3.8e-14	784.51	785.523	332.647	M+H	1	CC(C)CC1C(=O)N(C)C(C)C(=O)OC(C)C(=O)NC(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)N1	6.04
spectra-01287_PSM_19_EDD4CAVQOB	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz1_GL1F7_GF7_01_919.mzXML	2118	3351	1792	Verrucamides_Verrucamide_D	10	4.2e-14	1386.81	694.413	452.695	M+2H	2	CC(C)C1C(=O)N(C)C(CO)C(=O)N(C)C(C(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C)C(=O)NCC(=O)N1	10.48
spectra-00942_PSM_7_7FF22R0IJ8	MSV000078635/spectrum/Large_Pseudomonas_v2/P2-B-05_P1-B-5_01_3342.mzXML	94	208	2620	Sch_378199_Sch_378199	9	4.8e-14	1123.62	1124.64	80.117	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N(C)C(CCC(=O)O)C(=O)OC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(CCC(=O)O)C(=O)N1	6.02
spectra-11512_PSM_18_ZL2Z66FQFB	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Sulf3_GL1A1_GA1_01_850.mzXML	2025	2988	4600	Trichotoxin_F;_Trichotoxin_A_50E	8	4.8e-14	1689.02	845.52	402.047	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C)(C)C)(C)C)CC(C)C)(C)C)CCC(=O)N)(C)C)(C)C)(C)C)C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(C)C)CO)CCC(=O)N)(C)C)(C)C)CC(C)C)CCC1	10.40
spectra-02759_PSM_6_PBJAHYJC2Q	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/SLS_SMA1_57D12_RD12_01_610.mzXML	2101	3461	590	Enniatins_Enniatin_MK_1688	7	5.3e-14	681.456	682.466	466.502	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)OC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)CC)C(=O)N(C)C(C(C)C)C(=O)O1	5.99
