VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00517_PSM_51_CUSBD9V22O	MSV000078635/raw/Large_Pseudomonas_v2/P3-B-11_P1-B-11_01_3468.mzXML	226	428	871	Kahalalide_A_Kahalalide_A	8	8.1e-17	893.49	822.513	154.244	M+H	1	CCC(C)C(=O)NC(Cc1ccccc1)C(=O)NC1C(C)OC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC1=O	15.40
spectra-00684_PSM_2_7A5XJKPPPI	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate71/Miller4_Cz4_71H6_RH6_01_846.mzXML	1872	2824	2034	Scytonemide_B_Scytonemide_B	8	8.1e-17	811.375	415.185	381.243	M+2H	2	CCCCCC1CC(=O)NC(CO)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CCCNC(=N)O)C(=O)NC(CC(=O)O)C(=O)O1	26.78
spectra-07479_PSM_0_11JA4L4HP1	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate7/1626_007C11_RC11_01_13138.mzXML	1001	1414	3562	CNC310.602	8	8.1e-17	602.332	349.199	230.035	M+2H	2	C1(=O)N(C(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)N(C(C(=O)OC1C(C)C)Cc1ccccc1)C)C)CC(C)C)C)C)C	26.74
spectra-02886_PSM_174_MBHUI1P95P	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/FST6_Cz3_64G4_GG4_01_736.mzXML	1545	2429	4388	Trichobrachin_B_IV	7	8.2e-17	1146.74	1161.78	337.808	M+H	1	N1(C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H](NC(=O)[C@H]2N(C(=O)C(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(NC(=O)C)(C)C)CC(=O)N)CC(C)C)CC(C)C)(C)C)CCC2)CC(C)C)(C)C)C(C)C)[C@H](C(=O)N[C@@H](C(C)C)CO)CCC1	15.37
spectra-03158_PSM_0_0MPP1CJFYX	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate24/1605_024E8_GE8_01_14907.mzXML	868	1250	1582	Kulolide__7,7,8,8-Tetrahydro	9	8.2e-17	797.494	394.238	198.03	M+2H	2	CCCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(C)C(=O)O1	26.70
spectra-07815_PSM_11_I6I3TBR8QJ	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/4_V8_1_GL1H7_GH7_01_944.mzXML	1341	2200	883	Antibiotic_A_0341A_3-Hydroxy	10	8.2e-17	1140.52	610.295	303.483	M+2H	2	CC(C)C(C1C(=O)N2CCCC2C(=O)OC(C)C(C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NCC(=O)N2CCC(C2C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)NC(C(C)c2c[nH]c3ccccc23)C(=O)N1)O)NC(=O)C(CO)N)O	26.67
spectra-02736_PSM_41_B6RWQXC68Z	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Mullis3500_SEA1_64E7_GE7_01_714.mzXML	2010	3416	2394	Protactin_Protactin	8	8.3e-17	644.353	661.415	466.572	M+H	1	CC(C)C1C(=O)N2C(C)CCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c(c1N)O	15.35
spectra-04173_PSM_202_AN4B7BGSQ7	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Sulf3_GL1A1_GA1_01_850.mzXML	2095	3069	1354	Roseotoxin_S_Roseotoxin_S	8	8.4e-17	485.274	568.334	412.296	M+H	1	CCC(C)C1C(=O)OC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)N1	15.32
spectra-07823_PSM_0_SJTZS591DX	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate23/1886_023G8_RG8_01_14815.mzXML	2729	3323	4140	Janthinocin_B	10	8.4e-17	1190.6	648.324	468.924	M+2H	2	C1(NC(=O)C(NC(=O)/C(=C/C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)C(CC)C)C(OC(=O)C(NC(=O)C(NC1=O)CCCN)Cc1ccccc1)C(C)C)C(O)C)CO)C(C(C)C)O)CO)C(=O)c1c[nH]c2c1cccc2	26.63
spectra-00272_PSM_0_OCZ12MV7JG	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate11/A1719_011E5_RE5_01_13670.mzXML	2379	2923	2248	Ramoplanin,_INN,_USAN_2A-Deglycosyl	11	8.5e-17	2375.97	1187.51	427.62	M+2H	2	CCCC=CC=CC(=O)NC(CC(=N)O)C(=O)NC1C(C(=N)O)OC(=O)C(c2ccc(c(c2)Cl)O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(c2ccc(cc2)O)NC(=O)C(C(C)O)NC(=O)C(c2ccc(cc2)OC2C(C(C(C(CO)O2)O)O)O)NC(=O)C(CCCN)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)O)NC(=O)C(c2ccc(cc2)O)NC(=O)C(c2ccc(cc2)O)NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(c2ccc(cc2)O)NC1=O	26.59
spectra-00351_PSM_0_PL5VNO8WI5	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate30/1993_030C5_GC5_01_15497.mzXML	1003	1448	2882	Arenamide_C_Arenamide_C	8	8.5e-17	655.398	331.188	233.062	M+2H	2	CCCCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)O1	26.56
spectra-00094_PSM_0_HGRZ2EH7L1	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/Bread_A_Cz1_57C8_RC8_01_594.mzXML	1765	2437	2354	Stellarin_C_2'-Deoxy	8	8.9e-17	638.306	345.188	332.174	M+2H	2	CC(CCO)C1C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)NCC(=O)NC(CO)C(=O)N1	26.62
spectra-00817_PSM_27_48016BDHMQ	MSV000078936/raw/Samples/ISP2-s-EAM-P-04_F-1_P1-F-1_01_13105.mzXML	355	1004	3935	Sameuramide	9	9.1e-17	1015.55	1142.69	348.31	M+H	1	C1(C(=O)N(C(C(=O)OC(C(C(=O)OC(C(=O)N(C(=C)C(=O)NC(C(=O)N(C(C(=O)N1)C)C)C)C)Cc1ccccc1)NC(=O)CC)C(C)C)C(OC)C)C)C(OC(=O)C(NC(=O)CC)C(C(C)C)O)C(C)C	15.30
spectra-02203_PSM_38_GJRFQE5QNG	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate29/1904_029A10_RA10_01_15399.mzXML	1846	2447	2759	Salinamide_E_20-O-[(4-Methyl-2,4-hexadienoylamino)acetyl]	10	9.2e-17	1019.52	496.293	361.398	M+2H	2	CC=C(C)C=CC(=O)NCC(=O)OCC1C(=O)OC(C)C(C(=O)NC(C(C)CC)C(=O)NC(c2ccc(cc2)OC)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)O)C(=O)N1)NC(=O)C(C)C(C(C)C)O	26.68
spectra-03080_PSM_91_NBMLE6WNYY	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate53/Quaker_PBA2_53C2_RC2_01_492.mzXML	1609	2395	3912	stylopeptide_1	9	9.2e-17	767.458	706.41	330.061	M+H	1	[C@H]1(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC1=O)CO)[C@H](CC)C)CC(C)C)[C@H](CC)C)Cc1ccccc1	15.28
spectra-01308_PSM_1_J0DCR4575M	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate1/1557_001G6_RG6_01_12572.mzXML	2868	3465	1690	Epichlicin_Epichlicin	9	9.3e-17	1042.54	550.346	489.829	M+2H	2	CCCCCCCCCCCC1CC(=O)NC(CC(=N)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(=N)O)C(=O)NC(CCC(=N)O)C(=O)NC(CO)C(=O)NC(CC(=N)O)C(=O)N2CCCC2C(=O)N1	26.65
spectra-00903_PSM_277_1UX3FL5ILW	MSV000079050/ccms_peak/Cyanobacteria/PAC12H_RD1_01_23151.mzXML	747	1792	3305	Taxillaid_structure_0	8	9.5e-17	807.547	924.613	268.733	M+H	1	O=C(N[C@H]1[C@@H](C)OC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)C(NC(=O)[C@H](CC(C)C)NC(=O)C(NC1=O)C)CC(C)C)CC(C)C)CCCC(C)C	15.25
spectra-04528_PSM_27_TTBYB70YQP	MSV000079450/peak/mzXML/P1-H-01_P1-H-1_01_3306.mzXML	64	181	4464	Anidulafungin	8	9.5e-17	1139.51	604.289	70.991	M+2H	2	N12[C@H](C(=O)N[C@@H]([C@@H](C[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N[C@H](C(=O)N[C@H](C1=O)[C@H](O)C)[C@@H]([C@H](c1ccc(cc1)O)O)O)C[C@H](C3)O)[C@H](O)C)NC(=O)c1ccc(c3ccc(c4ccc(cc4)OCCCCC)cc3)cc1)O)O)[C@H]([C@H](C2)C)O	26.61
spectra-01544_PSM_2_8FFVYHD8A5	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate19/1810_019F1_RF1_01_14403.mzXML	2961	3635	729	Skyllamycin_B_Skyllamycin_B	11	9.8e-17	1468.66	808.324	520.064	M+2H	2	CC=Cc1ccccc1C=CC(=O)NC1C(C)OC(=O)C(C(C(C)C)O)NC(=O)C(CC(C)C)NC(=O)C(O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C(c2ccc(cc2)OC)O)NC(=O)C2CCCN2C(=O)C(C(c2ccccc2)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(C)NC1=O	26.68
spectra-07288_PSM_8_D3UVA26HWF	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz4_GL1F10_GF10_01_922.mzXML	2612	3839	3482	E'A54145_C'	12	9.8e-17	1643.8	803.397	513.305	M+2H	2	NCCCC[C@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)CN(C)C(=O)[C@@H](NC(=O)[C@H]([C@@H](C(=O)N)O)NC(=O)[C@H](NC(=O)[C@H](Cc2c[nH]c3c2cccc3)NCCCCCCC[C@@H](CC)C)CCC(=O)O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC1=O)[C@@H](C(=O)O)OC)CC(=O)N)[C@@H](CC(=O)O)C)C(C)C	26.64
None	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate53/Quaker_GVA1_53C8_RC8_01_498.mzXML	1486	2662	2761	Leucinostatin_D_N9-Oxide	6	1.0e-16	1133.78	1134.78	363.259	M+H	1	CCC(C)C=CC(=O)N1CC(C)CC1C(=O)NC(CC(C)C)C(=O)NC(C(C(C)C)O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC(C)CN(=O)(C)C	15.62
spectra-00903_PSM_146_T50SDKSOGG	MSV000079050/ccms_peak/Cyanobacteria/PAC12H_RD1_01_23151.mzXML	1693	2864	354	Onchidin_B_Onchidin_B	12	1.0e-16	1152.68	570.848	407.101	M+2H	2	C#CCCCC1C(C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)OC(C(C)CC)C(=O)N2CCCC2C(=O)OC(CCCC#C)C(C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)OC(C(C)CC)C(=O)N2CCCC2C(=O)O1	26.90
spectra-02502_PSM_129_BN9C8LF46Q	MSV000078568/clustered/MSV000078568_specs_ms.mgf	17063	4850363	893	Theopapuamide_A_N3'-Ac	9	1.0e-16	1599.91	794.475	-1	M+2H	2	CCC(C)CC(C)C(C(C)C(=O)NC(CNC(=O)C)C(=O)NC(C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C)OC(=O)C(CC(C)C)N(C)C(=O)C(CC(=N)O)NC(=O)C(C(C(=N)O)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)O)NC1=O)O)O)C(C)(C)O)O	26.86
spectra-03052_PSM_8_CREDTZFKDV	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate24/1895_024D1_GD1_01_14886.mzXML	2004	2506	4014	Polymyxin_B6	10	1.0e-16	1218.74	560.342	359.199	M+2H	2	N1C(C(=O)NCCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C1=O)CCN)CCN)CC(C)C)Cc1ccccc1)CCN)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(CCC(CC)C)O)CCN)C(O)C)CCN)C(O)C	26.83
spectra-04604_PSM_21_ONA8RKZL8C	MSV000078635/spectrum/Large_Pseudomonas_v2/P1-G-02_P1-G-2_01_3292.mzXML	90	215	3927	Gramicidin_S3	9	1.0e-16	1112.67	513.285	82.444	M+2H	2	N12C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1CCC2)CC)CCCN)CC(C)C)Cc1ccccc1)CCC3)CC)CCCN)CC(C)C)Cc1ccccc1	26.79
spectra-06437_PSM_117_EL69PS4CDW	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate53/DMC3_Sulf1_53D8_RD8_01_510.mzXML	992	1553	1426	Roseocardin_Homologue_(R_=_CH2CH3)	8	1.0e-16	621.41	595.39	219.142	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)CC)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(C)C)C(=O)N2CCC(C)C2C(=O)N1	15.60
spectra-07540_PSM_16_DZV8V4HUQB	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate1/1554_001D9_RD9_01_12547.mzXML	1495	1932	2427	Koshikamide_B_3-Deoxy,_2,3-didehydro(Z-)	11	1.0e-16	2033.09	1070.57	288.788	M+2H	2	CCC(C)C1C(=O)NC2CC(=O)NC2=C(C)C(=O)NC(CC(=O)NC(=N)O)C(=O)NC(C)C(=O)N(C)C(C(C)CC)C(=O)OC(C)C(C(=O)NC(CC(=N)O)C(=O)N(C)CC(=O)NC(CC(=N)O)C(=O)NC(C)C(=O)N1)NC(=O)C(CC(=N)O)NC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)N(C)C(=O)C(CC(=N)O)N(C)C(=O)C(C(C)C)N(C)C(=O)C(Cc1ccccc1)NC(=O)COC	26.75
spectra-00262_PSM_1_XZZJK74MQ6	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_PBA1_64B4_GB4_01_673.mzXML	895	1457	1999	Kailuins_Kailuin_A	8	1.1e-16	697.463	415.239	209.206	M+2H	2	CCCCCCCC1CC(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)O1	26.82
spectra-02769_PSM_1_I12XOPZBWD	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate21/A1853_021B7_RB7_01_14558.mzXML	860	1245	825	Berninamycin_C_Berninamycin_C	11	1.1e-16	1076.32	569.174	204.462	M+2H	2	CC=C1c2nc(c(C)o2)C(=O)NC(=C)C(=O)NC(C(=O)NC(=C)c2nc(c(C)o2)C(=O)NC(=C)C(=O)NC(=C)c2nc(co2)c2c(ccc(C(=O)NC(=C)C(=N)O)n2)c2nc(cs2)C(=O)NC(C(C)O)C(=O)N1)C(C)(C)O	26.78
spectra-02945_PSM_2_ZY2D5PUCE8	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate25/1921_025H3_RH3_01_15047.mzXML	1135	1570	2123	Nodulapeptin_899_Nodulapeptin_899	8	1.1e-16	899.443	453.272	244.508	M+2H	2	CC(C)C1C(=O)NC(CCc2ccccc2)C(=O)N(C)C(CCc2ccc(cc2)O)C(=O)NC(COC(=O)C)C(=O)NCCCCC(C(=O)N1)NC(=O)NC(Cc1ccccc1)C(=O)O	26.75
spectra-03190_PSM_3_X3H7QAAMLL	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate8/1648_008G4_GG4_01_13284.mzXML	1222	1678	2003	Apratoxin_E_Apratoxin_E	8	1.1e-16	795.46	814.482	263.364	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)OC(CC(C)CC=CC2=NC(CCC(=O)NC(Cc3ccc(cc3)OC)C(=O)N(C)C(C)C(=O)N1C)CS2)C(C)(C)C	15.58
spectra-03488_PSM_0_HEMIH0TFYM	MSV000078568/raw/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate5/1606_005F9_RF9_01_12972.mzXML	968	1370	2802	Virotoxin_Viroidin	9	1.1e-16	896.359	431.205	215.071	M+2H	2	CC(C)C1C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)N2CC(C(C2C(=O)NC(C)C(=O)NC(Cc2c3ccccc3[nH]c2S(=O)(=O)C)C(=O)NC(CC(C)(CO)O)C(=O)N1)O)O	26.71
spectra-04100_PSM_210_CM8KZVSSUB	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1757	2695	2474	Myxochromide_A_Myxochromide_A2	8	1.1e-16	833.469	807.463	372.742	M+H	1	CCC=CC=CC=CC=CC=CC=CC=CC(=O)N(C)C1C(C)OC(=O)C(CCC(=N)O)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)NC1=O	15.55
spectra-00028_PSM_1_8HV6OKIV8B	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Cz9_GL1G2_GG2_01_927.mzXML	1896	2891	39	Berninamycin_A,_9CI_Berninamycin_A,_9CI	11	1.2e-16	1145.34	639.175	391.166	M+2H	2	CC=C1c2nc(c(C)o2)C(=O)NC(=C)C(=O)NC(C(=O)NC(=C)c2nc(c(C)o2)C(=O)NC(=C)C(=O)NC(=C)c2nc(co2)c2c(ccc(C(=O)NC(=C)C(=O)NC(=C)C(=N)O)n2)c2nc(cs2)C(=O)NC(C(C)O)C(=O)N1)C(C)(C)O	26.68
spectra-02609_PSM_85_EWLCG9UTJN	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Provo_MEA1_64A1_GA1_01_658.mzXML	1781	2700	3277	lariatin_structure_0	11	1.2e-16	2035.06	944.035	372.876	M+2H	2	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)Cc1ccc(cc1)O)C(C)C)CC(C)C)CCC(=O)N)CO	26.64
spectra-05562_PSM_1_4P7NS6PCGT	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate9/1659_009F2_RF2_01_13403.mzXML	2008	2500	3191	Micropeptin_478A_Dechloro,_4''-deoxy,_6''''-Me_ether,_2'-O-sulfate	8	1.2e-16	1019.39	517.354	379.911	M+2H	2	CCC(C)C1C(=O)OC(C)C(C(=O)NC(CCCNC(=N)N)C(=O)NC2CCC(N(C(C(C)CC)C(=O)N(C)C(Cc3ccccc3)C(=O)N1)C2=O)OC)NC(=O)C(COS(=O)(=O)O)OS(=O)(=O)O	26.61
spectra-06274_PSM_0_11BDJIS1I2	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_GVA4_GL1B5_GB5_01_866.mzXML	978	1514	25	Myriastramide_A_Δ3''-Isomer,_2''ξ-chloro	9	1.2e-16	888.394	425.205	214.818	M+2H	2	CCC(C)C1c2nc(c(C)o2)C(=O)NC(Cc2ccc(cc2)OCC(C(=C)C)Cl)C(=O)N2CCCC2c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1	26.57
spectra-00788_PSM_1_YTGTTJDQ20	MSV000078568/ccms_peak/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate25/1917_025E2_RE2_01_15003.mzXML	1091	1532	548	Serinocyclin_A_4''-Deoxy	9	1.3e-16	656.313	373.194	238.324	M+2H	2	C(CCN)CC1C(=O)NCCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC2(CC2)C(=O)N2CC(CC2C(=O)NC(CO)C(=O)N1)O	26.63
spectra-04100_PSM_192_TPTA8QBLDD	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate64/Tracy_PDA2_64G8_GG8_01_740.mzXML	1791	2733	443	Destruxins_3-Isoleucine_analogue,_4'-hydroxy	8	1.3e-16	623.389	623.453	377.892	M+H	1	CCC(C)C1C(=O)N(C)C(C(C)CC)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(CC(C)(C)O)C(=O)N2CCCC2C(=O)N1	15.66
spectra-00645_PSM_119_4Y1BQTA18U	MSV000079098/ccms_peak/GNPS_Cichewicz_Fungi_Collection/Plate57/GW2_Contam_57H8_RH8_01_656.mzXML	1960	3040	1673	Homophymine_A_N2-Deacyl,_N2-(3R-hydroxy-2R,4R,6-trimethylheptanoyl),_7'-amide	11	1.4e-16	1582.92	835.489	420.641	M+2H	2	CC(C)CC(C)C(C(C)C(=O)NC(CCCN)C(=O)NC(CCC(=N)O)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C(C)C)OC(=O)C2CCCCN2C(=O)C(CC(=O)O)NC(=O)C(C(C)OC)NC(=O)C(CCC(=N)O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(CO)NC1=O)O)O)O	26.88
spectra-01816_PSM_26_ZBU1P7T5CQ	MSV000079450/peak/mzXML/P1-G-10_P1-G-10_01_3300.mzXML	83	204	4755	Zervamicin_IIA;_Zervacin_IIA;_Emerimicin	8	1.4e-16	1824.02	965.564	78.754	M+2H	2	N1(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)C)C(CC)C)CCC(=O)N)(C)C)C(CC)C)[C@H](O)C)(C)C)CC(C)C)(C)C)C(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N3C(C(=O)NC(Cc4ccccc4)CO)CCC3)(C)C)CC(C2)O)(C)C)CCC(=O)N)CC(C1)O	26.85
spectra-02242_PSM_4_VJZKSNW8ZJ	MSV000078568/spectrum/GNPS_Dorrestein_Gerwick_Cyanobacteria/GNPS_Dorrestein_Gerwick_Cyanobacteria/Plate1/1558_001H8_2_RH8_01_12587.mzXML	936	1296	4181	Brevistin;_342-14-I	11	1.4e-16	1317.64	670.363	209.843	M+2H	2	N1C(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCCC(CC)C)COC(=O)C(NC(=O)C(NC(=O)C1C(C)C)CCN)Cc1ccccc1)CCN)CC(=O)O)CC(=O)N)CC(=O)O)Cc1c[nH]c2c1cccc2	26.81
spectra-02502_PSM_180_HADRHA0O1G	MSV000078568/clustered/MSV000078568_specs_ms.mgf	26859	5942807	1692	Grassystatin_A_Grassystatin_A	7	1.4e-16	1173.69	1173.7	-1	M+H	1	CC(C)CC(C(CC(=O)NC(C(C)O)C(=O)NC(C)C(=O)N(C)C(Cc1ccccc1)C(=O)N1CCCC1C(=O)OC)O)NC(=O)C(CC(=N)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C	15.63
spectra-04173_PSM_178_3RAKJIFX5S	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/PlateGL1/1_Sulf3_GL1A1_GA1_01_850.mzXML	2090	3064	989	Methylenedidemnin_A_Methylenedidemnin_A	9	1.4e-16	954.568	852.523	411.769	M+H	1	CCC(C)C1C(CC(=O)OC(C(C)C)C(=O)C(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)OC(C)C(C(=O)N1)N1CN(C)C(CC(C)C)C1=O)O	15.61
spectra-06509_PSM_4_7IIF85ZEPK	MSV000079098/raw/GNPS_Cichewicz_Fungi_Collection/Plate53/Salvation_BFA2_53H7_RH7_01_559.mzXML	1910	3066	2836	Onchidin_Onchidin	12	1.4e-16	1126.71	563.857	411.386	M+2H	2	C#CCCCC1C(C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCC#C)C(C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)OC(C(C)C)C(=O)NC(C(C)C)C(=O)N1	26.78
